book_id,title,language,place_of_publication,published_year,edition,price,class_number,source,notes,author_id,publisher_id
B00898,တိုင်းရင်းသားယဥ်ကျေးမှု ရိုးရာဓလေ့ထုံးစံများ - ကယား,Burmese,ရန်ကုန်,၁၉၆၇,၁ ကြိမ်,,၃၉၀.၀၉၅၈,ဝယ်ယူ,ရည်ညွှန်း,A0061,P0046
B00899,တိုင်းရင်းသားယဥ်ကျေးမှု ရိုးရာဓလေ့ထုံးစံများ - ကယား,Burmese,ရန်ကုန်,၁၉၆၇,၁ ကြိမ်,,၃၉၀.၀၉၅၈,ဝယ်ယူ,ရည်ညွှန်း,A0061,P0046
B00900,တိုင်းရင်းသားယဥ်ကျေးမှု ရိုးရာဓလေ့ထုံးစံများ - ကရင်,Burmese,ရန်ကုန်,၁၉၆၇,၁ ကြိမ်,,၃၉၀.၀၉၅၈,ဝယ်ယူ,ရည်ညွှန်း,A0061,P0046
B00901,တိုင်းရင်းသားယဥ်ကျေးမှု ရိုးရာဓလေ့ထုံးစံများ - ချင်း,Burmese,ရန်ကုန်,၁၉၇၁,၂ ကြိမ်,,၃၉၀.၀၉၅၈,ဝယ်ယူ,ရည်ညွှန်း,A0061,P0046
B00902,တိုင်းရင်းသားယဥ်ကျေးမှု ရိုးရာဓလေ့ထုံးစံများ - မွန်,Burmese,ရန်ကုန်,၁၉၇၇,၂ ကြိမ်,,၃၉၀.၀၉၅၈,ဝယ်ယူ,ရည်ညွှန်း,A0061,P0046
B00903,တိုင်းရင်းသားယဥ်ကျေးမှု ရိုးရာဓလေ့ထုံးစံများ - မွန်,Burmese,ရန်ကုန်,၁၉၇၇,၁ ကြိမ်,,၃၉၀.၀၉၅၈,ဝယ်ယူ,ရည်ညွှန်း,A0061,P0046
B00904,တိုင်းရင်းသားယဥ်ကျေးမှု ရိုးရာဓလေ့ထုံးစံများ - ရခိုင်,Burmese,ရန်ကုန်,၁၉၇၆,၁ ကြိမ်,,၃၉၀.၀၉၅၈,ဝယ်ယူ,ရည်ညွှန်း,A0061,P0046
B00905,တိုင်းရင်းသားယဥ်ကျေးမှု ရိုးရာဓလေ့ထုံးစံများ - ရခိုင်,Burmese,ရန်ကုန်,၁၉၇၆,၁ ကြိမ်,,၃၉၀.၀၉၅၈,ဝယ်ယူ,ရည်ညွှန်း,A0061,P0046
B00906,တိုင်းရင်းသားယဥ်ကျေးမှု ရိုးရာဓလေ့ထုံးစံများ - ရှမ်း,Burmese,ရန်ကုန်,၁၉၆၈,၁ ကြိမ်,,၃၉၀.၀၉၅၈,ဝယ်ယူ,ရည်ညွှန်း,A0061,P0046
B00907,မြန်မာ့စွယ်စုံကျမ်း အတွဲ- (၁) က - ကုံ,Burmese,ရန်ကုန်,၁၉၇၁,၂ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0398,P0108
B00908,မြန်မာ့စွယ်စုံကျမ်း အတွဲ- (၂) ကျ - ခွံ,Burmese,ရန်ကုန်,၁၉၅၅,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0398,P0108
B00909,မြန်မာ့စွယ်စုံကျမ်း အတွဲ- (၃) ဂ - စင်း,Burmese,ရန်ကုန်,၁၉၅၆,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0398,P0108
B00910,မြန်မာ့စွယ်စုံကျမ်း အတွဲ- (၄) စောင်း - တူ,Burmese,ရန်ကုန်,၁၉၆၂,၂ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0398,P0108
B00911,မြန်မာ့စွယ်စုံကျမ်း အတွဲ- (၅) တူ - နိ,Burmese,ရန်ကုန်,၁၉၆၁,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0398,P0108
B00912,မြန်မာ့စွယ်စုံကျမ်း အတွဲ- (၆) နီ - ပစ်,Burmese,ရန်ကုန်,၁၉၆-,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0398,P0108
B00913,မြန်မာ့စွယ်စုံကျမ်း အတွဲ- (၇) ပဥ် - ဗီး,Burmese,ရန်ကုန်,၁၉၆၃,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0398,P0108
B00914,မြန်မာ့စွယ်စုံကျမ်း အတွဲ- (၈) ဗီး - မဟော,Burmese,ရန်ကုန်,၁၉၆-,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0398,P0108
B00915,မြန်မာ့စွယ်စုံကျမ်း အတွဲ- (၉) မဟော - မြည်း,Burmese,ရန်ကုန်,၁၉၆၄,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0398,P0108
B00916,မြန်မာ့စွယ်စုံကျမ်း အတွဲ- (၁၀) မြတ် - ယူး,Burmese,ရန်ကုန်,၁၉၆၆,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0398,P0108
B00917,မြန်မာ့စွယ်စုံကျမ်း အတွဲ- (၁၁) ယူး - လာ,Burmese,ရန်ကုန်,၁၉၇၀,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0398,P0108
B00918,မြန်မာ့စွယ်စုံကျမ်း အတွဲ- (၁၂) လာ - သနပ်,Burmese,ရန်ကုန်,၁၉၇၂,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0398,P0108
B00919,မြန်မာ့စွယ်စုံကျမ်း အတွဲ- (၁၃) သပိတ် - ဟက်,Burmese,ရန်ကုန်,၁၉၇၃,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0398,P0108
B00920,မြန်မာ့စွယ်စုံကျမ်း အတွဲ- (၁၄) ဟိုက် - ဥ,Burmese,ရန်ကုန်,၁၉၇၅,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0398,P0108
B00921,မြန်မာ့စွယ်စုံကျမ်း အတွဲ- (၁၅) ဥ - အွန်,Burmese,ရန်ကုန်,၁၉၇၆,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0398,P0108
B00922,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၇၈),Burmese,ရန်ကုန်,၁၉၇၈,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00923,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၇၉),Burmese,ရန်ကုန်,၁၉၇၉,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00924,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၈၀),Burmese,ရန်ကုန်,၁၉၈၀,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00925,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၈၁),Burmese,ရန်ကုန်,၁၉၈၁,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00926,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၈၂),Burmese,ရန်ကုန်,၁၉၈၂,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00927,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၈၃),Burmese,ရန်ကုန်,၁၉၈၃,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00928,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၈၄),Burmese,ရန်ကုန်,၁၉၈၄,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00929,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၈၅),Burmese,ရန်ကုန်,၁၉၈၅,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00930,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၈၆),Burmese,ရန်ကုန်,၁၉၈၆,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00931,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၈၇),Burmese,ရန်ကုန်,၁၉၈၇,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00932,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၈၈),Burmese,ရန်ကုန်,၁၉၈၈,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00933,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၈၉),Burmese,ရန်ကုန်,၁၉၈၉,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00934,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၉၀),Burmese,ရန်ကုန်,၁၉၉၀,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00935,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၉၁),Burmese,ရန်ကုန်,၁၉၉၁,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00936,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၉၂),Burmese,ရန်ကုန်,၁၉၉၂,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00937,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၉၃),Burmese,ရန်ကုန်,၁၉၉၃,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00938,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၉၄),Burmese,ရန်ကုန်,၁၉၉၄,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00939,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၉၅),Burmese,ရန်ကုန်,၁၉၉၅,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00940,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၉၆),Burmese,ရန်ကုန်,၁၉၉၆,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00941,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၉၇),Burmese,ရန်ကုန်,၁၉၉၇,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00942,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၉၈),Burmese,ရန်ကုန်,၁၉၉၈,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00943,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၁၉၉၉),Burmese,ရန်ကုန်,၁၉၉၉,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00944,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၂၀၀၀),Burmese,ရန်ကုန်,၂၀၀၀,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00945,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၂၀၀၁),Burmese,ရန်ကုန်,၂၀၀၁,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00946,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၂၀၀၂),Burmese,ရန်ကုန်,၂၀၀၂,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00947,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၂၀၀၃),Burmese,ရန်ကုန်,၂၀၀၃,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00948,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၂၀၀၄),Burmese,ရန်ကုန်,၂၀၀၅,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00949,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၂၀၀၅),Burmese,ရန်ကုန်,၂၀၀၅,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00950,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၂၀၀၆),Burmese,ရန်ကုန်,၂၀၀၆,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00951,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၂၀၀၇),Burmese,ရန်ကုန်,၂၀၀၇,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00952,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၂၀၀၈),Burmese,ရန်ကုန်,၂၀၀၈,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00953,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၂၀၀၉),Burmese,ရန်ကုန်,၂၀၀၉,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00954,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၂၀၁၀),Burmese,ရန်ကုန်,၂၀၁၀,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00955,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၂၀၁၁),Burmese,ရန်ကုန်,၂၀၁၁,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00956,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၂၀၁၂),Burmese,ရန်ကုန်,၂၀၁၂,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00957,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၂၀၁၃),Burmese,ရန်ကုန်,၂၀၁၃,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00958,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၂၀၁၄),Burmese,ရန်ကုန်,၂၀၁၄,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
B00959,မြန်မာ့စွယ်စုံကျမ်းနှစ်ချုပ် (၂၀၁၅),Burmese,ရန်ကုန်,၂၀၁၅,၁ ကြိမ်,,,ဝယ်ယူ,ရည်ညွှန်း,A0399,P0108
